Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2009-11-04,4.19,4.19,4.19,4.19
2009-11-05,4.19,4.19,4.19,4.19
2009-11-06,4.19,4.19,4.19,4.19
2009-11-09,4.19,4.19,4.19,4.19
2009-11-10,4.19,4.19,4.19,4.19
2009-11-12,4.2,4.2,4.2,4.2
2009-11-13,4.19,4.19,4.19,4.19
2009-11-16,4.2,4.2,4.2,4.2
2009-11-17,4.19,4.19,4.19,4.19
2009-11-18,4.19,4.19,4.19,4.19
2009-11-19,4.19,4.19,4.19,4.19
2009-11-20,4.19,4.19,4.19,4.19
2009-11-23,4.19,4.19,4.19,4.19
2009-11-24,4.19,4.19,4.19,4.19
2009-11-25,4.19,4.19,4.19,4.19
2009-11-26,4.2,4.2,4.2,4.2
2009-11-27,4.19,4.19,4.19,4.19
2009-11-30,4.19,4.19,4.19,4.19
2009-12-01,4.19,4.19,4.19,4.19
2009-12-02,4.19,4.19,4.19,4.19
2009-12-03,4.2,4.2,4.2,4.2
2009-12-04,4.2,4.2,4.2,4.2
2009-12-07,4.2,4.2,4.2,4.2
2009-12-08,4.2,4.2,4.2,4.2
2009-12-09,4.2,4.2,4.2,4.2
2009-12-10,4.21,4.21,4.21,4.21
2009-12-11,4.22,4.22,4.22,4.22
2009-12-14,4.23,4.23,4.23,4.23
2009-12-15,4.23,4.23,4.23,4.23
2009-12-16,4.25,4.25,4.25,4.25
2009-12-17,4.25,4.25,4.25,4.25
2009-12-18,4.24,4.24,4.24,4.24
2009-12-21,4.25,4.25,4.25,4.25
2009-12-22,4.26,4.26,4.26,4.26
2009-12-23,4.26,4.26,4.26,4.26
2009-12-28,4.26,4.26,4.26,4.26
2009-12-29,4.26,4.26,4.26,4.26
2009-12-30,4.27,4.27,4.27,4.27
2009-12-31,4.27,4.27,4.27,4.27
2010-01-04,4.27,4.27,4.27,4.27
2010-01-05,4.26,4.26,4.26,4.26
2010-01-06,4.25,4.25,4.25,4.25
2010-01-07,4.25,4.25,4.25,4.25
2010-01-08,4.26,4.26,4.26,4.26
2010-01-11,4.27,4.27,4.27,4.27
2010-01-12,4.26,4.26,4.26,4.26
2010-01-13,4.25,4.25,4.25,4.25
2010-01-14,4.26,4.26,4.26,4.26
2010-01-15,4.25,4.25,4.25,4.25
2010-01-18,4.24,4.24,4.24,4.24
2010-01-19,4.23,4.23,4.23,4.23
2010-01-20,4.22,4.22,4.22,4.22
2010-01-21,4.22,4.22,4.22,4.22
2010-01-22,4.22,4.22,4.22,4.22
2010-01-25,4.22,4.22,4.22,4.22
2010-01-26,4.22,4.22,4.22,4.22
2010-01-27,4.2,4.2,4.2,4.2
2010-01-28,4.2,4.2,4.2,4.2
2010-01-29,4.19,4.19,4.19,4.19
2010-02-01,4.2,4.2,4.2,4.2
2010-02-02,4.2,4.2,4.2,4.2
2010-02-03,4.2,4.2,4.2,4.2
2010-02-04,4.2,4.2,4.2,4.2
2010-02-05,4.2,4.2,4.2,4.2
2010-02-08,4.19,4.19,4.19,4.19
2010-02-09,4.19,4.19,4.19,4.19
2010-02-10,4.17,4.17,4.17,4.17
2010-02-11,4.17,4.17,4.17,4.17
2010-02-12,4.17,4.17,4.17,4.17
2010-02-15,4.18,4.18,4.18,4.18
2010-02-16,4.16,4.16,4.16,4.16
2010-02-17,4.16,4.16,4.16,4.16
2010-02-18,4.16,4.16,4.16,4.16
2010-02-19,4.16,4.16,4.16,4.16
2010-02-22,4.15,4.15,4.15,4.15
2010-02-23,4.15,4.15,4.15,4.15
2010-02-24,4.15,4.15,4.15,4.15
2010-02-25,4.14,4.14,4.14,4.14
2010-02-26,4.15,4.15,4.15,4.15
2010-03-01,4.15,4.15,4.15,4.15
2010-03-02,4.15,4.15,4.15,4.15
2010-03-03,4.15,4.15,4.15,4.15
2010-03-04,4.14,4.14,4.14,4.14
2010-03-05,4.14,4.14,4.14,4.14
2010-03-08,4.13,4.13,4.13,4.13
2010-03-09,4.13,4.13,4.13,4.13
2010-03-10,4.13,4.13,4.13,4.13
2010-03-11,4.13,4.13,4.13,4.13
2010-03-12,4.12,4.12,4.12,4.12
2010-03-15,4.13,4.13,4.13,4.13
2010-03-16,4.12,4.12,4.12,4.12
2010-03-17,4.14,4.14,4.14,4.14
2010-03-18,4.12,4.12,4.12,4.12
2010-03-19,4.12,4.12,4.12,4.12
2010-03-22,4.13,4.13,4.13,4.13
2010-03-23,4.12,4.12,4.12,4.12
2010-03-24,4.12,4.12,4.12,4.12
2010-03-25,4.12,4.12,4.12,4.12
2010-03-26,4.13,4.13,4.13,4.13
2010-03-29,4.13,4.13,4.13,4.13
2010-03-30,4.12,4.12,4.12,4.12
2010-03-31,4.1,4.1,4.1,4.1
2010-04-01,4.05,4.05,4.05,4.05
2010-04-06,4.05,4.05,4.05,4.05
2010-04-07,4.03,4.03,4.03,4.03
2010-04-08,4,4,4,4
2010-04-09,3.96,3.96,3.96,3.96
2010-04-12,3.93,3.93,3.93,3.93
2010-04-13,3.92,3.92,3.92,3.92
2010-04-14,3.9,3.9,3.9,3.9
2010-04-15,3.89,3.89,3.89,3.89
2010-04-16,3.89,3.89,3.89,3.89
2010-04-19,3.89,3.89,3.89,3.89
2010-04-20,3.88,3.88,3.88,3.88
2010-04-21,3.87,3.87,3.87,3.87
2010-04-22,3.87,3.87,3.87,3.87
2010-04-23,3.87,3.87,3.87,3.87
2010-04-26,3.87,3.87,3.87,3.87
2010-04-27,3.86,3.86,3.86,3.86
2010-04-28,3.86,3.86,3.86,3.86
2010-04-29,3.86,3.86,3.86,3.86
2010-04-30,3.86,3.86,3.86,3.86
2010-05-04,3.86,3.86,3.86,3.86
2010-05-05,3.87,3.87,3.87,3.87
2010-05-06,3.87,3.87,3.87,3.87
2010-05-07,3.87,3.87,3.87,3.87
2010-05-10,3.85,3.85,3.85,3.85
2010-05-11,3.86,3.86,3.86,3.86
2010-05-12,3.85,3.85,3.85,3.85
2010-05-13,3.85,3.85,3.85,3.85
2010-05-14,3.85,3.85,3.85,3.85
2010-05-17,3.84,3.84,3.84,3.84
2010-05-18,3.85,3.85,3.85,3.85
2010-05-19,3.85,3.85,3.85,3.85
2010-05-20,3.84,3.84,3.84,3.84
2010-05-21,3.85,3.85,3.85,3.85
2010-05-24,3.85,3.85,3.85,3.85
2010-05-25,3.85,3.85,3.85,3.85
2010-05-26,3.85,3.85,3.85,3.85
2010-05-27,3.85,3.85,3.85,3.85
2010-05-28,3.86,3.86,3.86,3.86
2010-05-31,3.86,3.86,3.86,3.86
2010-06-01,3.86,3.86,3.86,3.86
2010-06-02,3.85,3.85,3.85,3.85
2010-06-04,3.86,3.86,3.86,3.86
2010-06-07,3.85,3.85,3.85,3.85
2010-06-08,3.86,3.86,3.86,3.86
2010-06-09,3.85,3.85,3.85,3.85
2010-06-10,3.85,3.85,3.85,3.85
2010-06-11,3.87,3.87,3.87,3.87
2010-06-14,3.86,3.86,3.86,3.86
2010-06-15,3.86,3.86,3.86,3.86
2010-06-16,3.85,3.85,3.85,3.85
2010-06-17,3.86,3.86,3.86,3.86
2010-06-18,3.84,3.84,3.84,3.84
2010-06-21,3.85,3.85,3.85,3.85
2010-06-22,3.85,3.85,3.85,3.85
2010-06-23,3.86,3.86,3.86,3.86
2010-06-24,3.85,3.85,3.85,3.85
2010-06-25,3.85,3.85,3.85,3.85
2010-06-28,3.85,3.85,3.85,3.85
2010-06-29,3.86,3.86,3.86,3.86
2010-06-30,3.87,3.87,3.87,3.87
2010-07-01,3.87,3.87,3.87,3.87
2010-07-02,3.85,3.85,3.85,3.85
2010-07-05,3.85,3.85,3.85,3.85
2010-07-06,3.84,3.84,3.84,3.84
2010-07-07,3.85,3.85,3.85,3.85
2010-07-08,3.85,3.85,3.85,3.85
2010-07-09,3.85,3.85,3.85,3.85
2010-07-12,3.86,3.86,3.86,3.86
2010-07-13,3.86,3.86,3.86,3.86
2010-07-14,3.84,3.84,3.84,3.84
2010-07-15,3.84,3.84,3.84,3.84
2010-07-16,3.84,3.84,3.84,3.84
2010-07-19,3.83,3.83,3.83,3.83
2010-07-20,3.82,3.82,3.82,3.82
2010-07-21,3.82,3.82,3.82,3.82
2010-07-22,3.82,3.82,3.82,3.82
2010-07-23,3.81,3.81,3.81,3.81
2010-07-26,3.81,3.81,3.81,3.81
2010-07-27,3.82,3.82,3.82,3.82
2010-07-28,3.81,3.81,3.81,3.81
2010-07-29,3.82,3.82,3.82,3.82
2010-07-30,3.82,3.82,3.82,3.82
2010-08-02,3.81,3.81,3.81,3.81
2010-08-03,3.81,3.81,3.81,3.81
2010-08-04,3.81,3.81,3.81,3.81
2010-08-05,3.81,3.81,3.81,3.81
2010-08-06,3.8,3.8,3.8,3.8
2010-08-09,3.81,3.81,3.81,3.81
2010-08-10,3.81,3.81,3.81,3.81
2010-08-11,3.81,3.81,3.81,3.81
2010-08-12,3.81,3.81,3.81,3.81
2010-08-13,3.81,3.81,3.81,3.81
2010-08-16,3.82,3.82,3.82,3.82
2010-08-17,3.82,3.82,3.82,3.82
2010-08-18,3.82,3.82,3.82,3.82
2010-08-19,3.82,3.82,3.82,3.82
2010-08-20,3.82,3.82,3.82,3.82
2010-08-23,3.82,3.82,3.82,3.82
2010-08-24,3.81,3.81,3.81,3.81
2010-08-25,3.81,3.81,3.81,3.81
2010-08-26,3.81,3.81,3.81,3.81
2010-08-27,3.81,3.81,3.81,3.81
2010-08-30,3.81,3.81,3.81,3.81
2010-08-31,3.81,3.81,3.81,3.81
2010-09-01,3.81,3.81,3.81,3.81
2010-09-02,3.81,3.81,3.81,3.81
2010-09-03,3.81,3.81,3.81,3.81
2010-09-06,3.81,3.81,3.81,3.81
2010-09-07,3.81,3.81,3.81,3.81
2010-09-08,3.81,3.81,3.81,3.81
2010-09-09,3.81,3.81,3.81,3.81
2010-09-10,3.81,3.81,3.81,3.81
2010-09-13,3.81,3.81,3.81,3.81
2010-09-14,3.82,3.82,3.82,3.82
2010-09-15,3.82,3.82,3.82,3.82
2010-09-16,3.82,3.82,3.82,3.82
2010-09-17,3.83,3.83,3.83,3.83
2010-09-20,3.83,3.83,3.83,3.83
2010-09-21,3.83,3.83,3.83,3.83
2010-09-22,3.83,3.83,3.83,3.83
2010-09-23,3.83,3.83,3.83,3.83
2010-09-24,3.83,3.83,3.83,3.83
2010-09-27,3.83,3.83,3.83,3.83
2010-09-28,3.83,3.83,3.83,3.83
2010-09-29,3.84,3.84,3.84,3.84
2010-09-30,3.84,3.84,3.84,3.84
2010-10-01,3.84,3.84,3.84,3.84
2010-10-04,3.83,3.83,3.83,3.83
2010-10-05,3.83,3.83,3.83,3.83
2010-10-06,3.83,3.83,3.83,3.83
2010-10-07,3.82,3.82,3.82,3.82
2010-10-08,3.82,3.82,3.82,3.82
2010-10-11,3.82,3.82,3.82,3.82
2010-10-12,3.82,3.82,3.82,3.82
2010-10-13,3.82,3.82,3.82,3.82
2010-10-14,3.82,3.82,3.82,3.82
2010-10-15,3.82,3.82,3.82,3.82
2010-10-18,3.82,3.82,3.82,3.82
2010-10-19,3.82,3.82,3.82,3.82
2010-10-20,3.83,3.83,3.83,3.83
2010-10-21,3.84,3.84,3.84,3.84
2010-10-22,3.84,3.84,3.84,3.84
2010-10-25,3.84,3.84,3.84,3.84
2010-10-26,3.86,3.86,3.86,3.86
2010-10-27,3.86,3.86,3.86,3.86
2010-10-28,3.85,3.85,3.85,3.85
2010-10-29,3.85,3.85,3.85,3.85
2010-11-02,3.85,3.85,3.85,3.85
2010-11-03,3.85,3.85,3.85,3.85
2010-11-04,3.85,3.85,3.85,3.85
2010-11-05,3.85,3.85,3.85,3.85
2010-11-08,3.85,3.85,3.85,3.85
2010-11-09,3.86,3.86,3.86,3.86
2010-11-10,3.86,3.86,3.86,3.86
2010-11-12,3.86,3.86,3.86,3.86
2010-11-15,3.85,3.85,3.85,3.85
2010-11-16,3.85,3.85,3.85,3.85
2010-11-17,3.86,3.86,3.86,3.86
2010-11-18,3.86,3.86,3.86,3.86
2010-11-19,3.85,3.85,3.85,3.85
2010-11-22,3.86,3.86,3.86,3.86
2010-11-23,3.85,3.85,3.85,3.85
2010-11-24,3.85,3.85,3.85,3.85
2010-11-25,3.85,3.85,3.85,3.85
2010-11-26,3.85,3.85,3.85,3.85
2010-11-29,3.86,3.86,3.86,3.86
2010-11-30,3.88,3.88,3.88,3.88
2010-12-01,3.89,3.89,3.89,3.89
2010-12-02,3.9,3.9,3.9,3.9
2010-12-03,3.9,3.9,3.9,3.9
2010-12-06,3.9,3.9,3.9,3.9
2010-12-07,3.9,3.9,3.9,3.9
2010-12-08,3.9,3.9,3.9,3.9
2010-12-09,3.9,3.9,3.9,3.9
2010-12-10,3.91,3.91,3.91,3.91
2010-12-13,3.91,3.91,3.91,3.91
2010-12-14,3.91,3.91,3.91,3.91
2010-12-15,3.91,3.91,3.91,3.91
2010-12-16,3.91,3.91,3.91,3.91
2010-12-17,3.91,3.91,3.91,3.91
2010-12-20,3.92,3.92,3.92,3.92
2010-12-21,3.92,3.92,3.92,3.92
2010-12-22,3.92,3.92,3.92,3.92
2010-12-23,3.92,3.92,3.92,3.92
2010-12-27,3.93,3.93,3.93,3.93
2010-12-28,3.93,3.93,3.93,3.93
2010-12-29,3.94,3.94,3.94,3.94
2010-12-30,3.95,3.95,3.95,3.95
2010-12-31,3.95,3.95,3.95,3.95
2011-01-03,3.94,3.94,3.94,3.94
2011-01-04,3.95,3.95,3.95,3.95
2011-01-05,3.96,3.96,3.96,3.96
2011-01-07,3.95,3.95,3.95,3.95
2011-01-10,3.97,3.97,3.97,3.97
2011-01-11,3.97,3.97,3.97,3.97
2011-01-12,3.98,3.98,3.98,3.98
2011-01-13,3.98,3.98,3.98,3.98
2011-01-14,3.97,3.97,3.97,3.97
2011-01-17,3.98,3.98,3.98,3.98
2011-01-18,3.98,3.98,3.98,3.98
2011-01-19,3.98,3.98,3.98,3.98
2011-01-20,4.08,4.08,4.08,4.08
2011-01-21,4.08,4.08,4.08,4.08
2011-01-24,4.07,4.07,4.07,4.07
2011-01-25,4.07,4.07,4.07,4.07
2011-01-26,4.07,4.07,4.07,4.07
2011-01-27,4.07,4.07,4.07,4.07
2011-01-28,4.07,4.07,4.07,4.07
2011-01-31,4.09,4.09,4.09,4.09
2011-02-01,4.08,4.08,4.08,4.08
2011-02-02,4.09,4.09,4.09,4.09
2011-02-03,4.09,4.09,4.09,4.09
2011-02-04,4.09,4.09,4.09,4.09
2011-02-07,4.09,4.09,4.09,4.09
2011-02-08,4.1,4.1,4.1,4.1
2011-02-09,4.09,4.09,4.09,4.09
2011-02-10,4.1,4.1,4.1,4.1
2011-02-11,4.11,4.11,4.11,4.11
2011-02-14,4.1,4.1,4.1,4.1
2011-02-15,4.12,4.12,4.12,4.12
2011-02-16,4.12,4.12,4.12,4.12
2011-02-17,4.12,4.12,4.12,4.12
2011-02-18,4.13,4.13,4.13,4.13
2011-02-21,4.13,4.13,4.13,4.13
2011-02-22,4.14,4.14,4.14,4.14
2011-02-23,4.13,4.13,4.13,4.13
2011-02-24,4.15,4.15,4.15,4.15
2011-02-25,4.15,4.15,4.15,4.15
2011-02-28,4.15,4.15,4.15,4.15
2011-03-01,4.16,4.16,4.16,4.16
2011-03-02,4.17,4.17,4.17,4.17
2011-03-03,4.16,4.16,4.16,4.16
2011-03-04,4.16,4.16,4.16,4.16
2011-03-07,4.17,4.17,4.17,4.17
2011-03-08,4.18,4.18,4.18,4.18
2011-03-09,4.18,4.18,4.18,4.18
2011-03-10,4.17,4.17,4.17,4.17
2011-03-11,4.18,4.18,4.18,4.18
2011-03-14,4.18,4.18,4.18,4.18
2011-03-15,4.18,4.18,4.18,4.18
2011-03-16,4.18,4.18,4.18,4.18
2011-03-17,4.18,4.18,4.18,4.18
2011-03-18,4.18,4.18,4.18,4.18
2011-03-21,4.18,4.18,4.18,4.18
2011-03-22,4.18,4.18,4.18,4.18
2011-03-23,4.19,4.19,4.19,4.19
2011-03-24,4.18,4.18,4.18,4.18
2011-03-25,4.19,4.19,4.19,4.19
2011-03-28,4.19,4.19,4.19,4.19
2011-03-29,4.19,4.19,4.19,4.19
2011-03-30,4.19,4.19,4.19,4.19
2011-03-31,4.19,4.19,4.19,4.19
2011-04-01,4.2,4.2,4.2,4.2
2011-04-04,4.2,4.2,4.2,4.2
2011-04-05,4.21,4.21,4.21,4.21
2011-04-06,4.25,4.25,4.25,4.25
2011-04-07,4.25,4.25,4.25,4.25
2011-04-08,4.26,4.26,4.26,4.26
2011-04-11,4.26,4.26,4.26,4.26
2011-04-12,4.27,4.27,4.27,4.27
2011-04-13,4.27,4.27,4.27,4.27
2011-04-14,4.29,4.29,4.29,4.29
2011-04-15,4.29,4.29,4.29,4.29
2011-04-18,4.3,4.3,4.3,4.3
2011-04-19,4.29,4.29,4.29,4.29
2011-04-20,4.29,4.29,4.29,4.29
2011-04-21,4.29,4.29,4.29,4.29
2011-04-26,4.3,4.3,4.3,4.3
2011-04-27,4.3,4.3,4.3,4.3
2011-04-28,4.3,4.3,4.3,4.3
2011-04-29,4.3,4.3,4.3,4.3
2011-05-02,4.3,4.3,4.3,4.3
2011-05-04,4.3,4.3,4.3,4.3
2011-05-05,4.3,4.3,4.3,4.3
2011-05-06,4.31,4.31,4.31,4.31
2011-05-09,4.31,4.31,4.31,4.31
2011-05-10,4.31,4.31,4.31,4.31
2011-05-11,4.31,4.31,4.31,4.31
2011-05-12,4.42,4.42,4.42,4.42
2011-05-13,4.44,4.44,4.44,4.44
2011-05-16,4.44,4.44,4.44,4.44
2011-05-17,4.45,4.45,4.45,4.45
2011-05-18,4.45,4.45,4.45,4.45
2011-05-19,4.45,4.45,4.45,4.45
2011-05-20,4.45,4.45,4.45,4.45
2011-05-23,4.45,4.45,4.45,4.45
2011-05-24,4.46,4.46,4.46,4.46
2011-05-25,4.45,4.45,4.45,4.45
2011-05-26,4.45,4.45,4.45,4.45
2011-05-27,4.45,4.45,4.45,4.45
2011-05-30,4.45,4.45,4.45,4.45
2011-05-31,4.45,4.45,4.45,4.45
2011-06-01,4.45,4.45,4.45,4.45
2011-06-02,4.45,4.45,4.45,4.45
2011-06-03,4.45,4.45,4.45,4.45
2011-06-06,4.45,4.45,4.45,4.45
2011-06-07,4.46,4.46,4.46,4.46
2011-06-08,4.47,4.47,4.47,4.47
2011-06-09,4.65,4.65,4.65,4.65
2011-06-10,4.66,4.66,4.66,4.66
2011-06-13,4.66,4.66,4.66,4.66
2011-06-14,4.66,4.66,4.66,4.66
2011-06-15,4.66,4.66,4.66,4.66
2011-06-16,4.67,4.67,4.67,4.67
2011-06-17,4.66,4.66,4.66,4.66
2011-06-20,4.66,4.66,4.66,4.66
2011-06-21,4.67,4.67,4.67,4.67
2011-06-22,4.68,4.68,4.68,4.68
2011-06-24,4.68,4.68,4.68,4.68
2011-06-27,4.69,4.69,4.69,4.69
2011-06-28,4.7,4.7,4.7,4.7
2011-06-29,4.71,4.71,4.71,4.71
2011-06-30,4.69,4.69,4.69,4.69
2011-07-01,4.7,4.7,4.7,4.7
2011-07-04,4.7,4.7,4.7,4.7
2011-07-05,4.7,4.7,4.7,4.7
2011-07-06,4.69,4.69,4.69,4.69
2011-07-07,4.7,4.7,4.7,4.7
2011-07-08,4.69,4.69,4.69,4.69
2011-07-11,4.7,4.7,4.7,4.7
2011-07-12,4.7,4.7,4.7,4.7
2011-07-13,4.7,4.7,4.7,4.7
2011-07-14,4.7,4.7,4.7,4.7
2011-07-15,4.7,4.7,4.7,4.7
2011-07-18,4.69,4.69,4.69,4.69
2011-07-19,4.7,4.7,4.7,4.7
2011-07-20,4.71,4.71,4.71,4.71
2011-07-21,4.71,4.71,4.71,4.71
2011-07-22,4.71,4.71,4.71,4.71
2011-07-25,4.7,4.7,4.7,4.7
2011-07-26,4.7,4.7,4.7,4.7
2011-07-27,4.71,4.71,4.71,4.71
2011-07-28,4.7,4.7,4.7,4.7
2011-07-29,4.71,4.71,4.71,4.71
2011-08-01,4.71,4.71,4.71,4.71
2011-08-02,4.71,4.71,4.71,4.71
2011-08-03,4.71,4.71,4.71,4.71
2011-08-04,4.72,4.72,4.72,4.72
2011-08-05,4.71,4.71,4.71,4.71
2011-08-08,4.71,4.71,4.71,4.71
2011-08-09,4.73,4.73,4.73,4.73
2011-08-10,4.72,4.72,4.72,4.72
2011-08-11,4.72,4.72,4.72,4.72
2011-08-12,4.72,4.72,4.72,4.72
2011-08-16,4.71,4.71,4.71,4.71
2011-08-17,4.71,4.71,4.71,4.71
2011-08-18,4.71,4.71,4.71,4.71
2011-08-19,4.72,4.72,4.72,4.72
2011-08-22,4.71,4.71,4.71,4.71
2011-08-23,4.72,4.72,4.72,4.72
2011-08-24,4.72,4.72,4.72,4.72
2011-08-25,4.72,4.72,4.72,4.72
2011-08-26,4.72,4.72,4.72,4.72
2011-08-29,4.72,4.72,4.72,4.72
2011-08-30,4.72,4.72,4.72,4.72
2011-08-31,4.72,4.72,4.72,4.72
2011-09-01,4.72,4.72,4.72,4.72
2011-09-02,4.72,4.72,4.72,4.72
2011-09-05,4.72,4.72,4.72,4.72
2011-09-06,4.72,4.72,4.72,4.72
2011-09-07,4.73,4.73,4.73,4.73
2011-09-08,4.73,4.73,4.73,4.73
2011-09-09,4.74,4.74,4.74,4.74
2011-09-12,4.74,4.74,4.74,4.74
2011-09-13,4.74,4.74,4.74,4.74
2011-09-14,4.75,4.75,4.75,4.75
2011-09-15,4.75,4.75,4.75,4.75
2011-09-16,4.76,4.76,4.76,4.76
2011-09-19,4.76,4.76,4.76,4.76
2011-09-20,4.76,4.76,4.76,4.76
2011-09-21,4.76,4.76,4.76,4.76
2011-09-22,4.75,4.75,4.75,4.75
2011-09-23,4.76,4.76,4.76,4.76
2011-09-26,4.76,4.76,4.76,4.76
2011-09-27,4.76,4.76,4.76,4.76
2011-09-28,4.76,4.76,4.76,4.76
2011-09-29,4.76,4.76,4.76,4.76
2011-09-30,4.76,4.76,4.76,4.76
2011-10-03,4.76,4.76,4.76,4.76
2011-10-04,4.76,4.76,4.76,4.76
2011-10-05,4.75,4.75,4.75,4.75
2011-10-06,4.76,4.76,4.76,4.76
2011-10-07,4.76,4.76,4.76,4.76
2011-10-10,4.75,4.75,4.75,4.75
2011-10-11,4.75,4.75,4.75,4.75
2011-10-12,4.75,4.75,4.75,4.75
2011-10-13,4.75,4.75,4.75,4.75
2011-10-14,4.76,4.76,4.76,4.76
2011-10-17,4.76,4.76,4.76,4.76
2011-10-18,4.76,4.76,4.76,4.76
2011-10-19,4.77,4.77,4.77,4.77
2011-10-20,4.83,4.83,4.83,4.83
2011-10-21,4.83,4.83,4.83,4.83
2011-10-24,4.87,4.87,4.87,4.87
2011-10-25,4.89,4.89,4.89,4.89
2011-10-26,4.89,4.89,4.89,4.89
2011-10-27,4.89,4.89,4.89,4.89
2011-10-28,4.9,4.9,4.9,4.9
2011-10-31,4.91,4.91,4.91,4.91
2011-11-02,4.92,4.92,4.92,4.92
2011-11-03,4.91,4.91,4.91,4.91
2011-11-04,4.92,4.92,4.92,4.92
2011-11-07,4.92,4.92,4.92,4.92
2011-11-08,4.93,4.93,4.93,4.93
2011-11-09,4.93,4.93,4.93,4.93
2011-11-10,4.93,4.93,4.93,4.93
2011-11-14,4.94,4.94,4.94,4.94
2011-11-15,4.94,4.94,4.94,4.94
2011-11-16,4.94,4.94,4.94,4.94
2011-11-17,4.94,4.94,4.94,4.94
2011-11-18,4.95,4.95,4.95,4.95
2011-11-21,4.94,4.94,4.94,4.94
2011-11-22,4.94,4.94,4.94,4.94
2011-11-23,4.94,4.94,4.94,4.94
2011-11-24,4.96,4.96,4.96,4.96
2011-11-25,4.96,4.96,4.96,4.96
2011-11-28,4.95,4.95,4.95,4.95
2011-11-29,4.96,4.96,4.96,4.96
2011-11-30,4.97,4.97,4.97,4.97
2011-12-01,4.97,4.97,4.97,4.97
2011-12-02,4.97,4.97,4.97,4.97
2011-12-05,4.97,4.97,4.97,4.97
2011-12-06,4.97,4.97,4.97,4.97
2011-12-07,4.98,4.98,4.98,4.98
2011-12-08,4.98,4.98,4.98,4.98
2011-12-09,4.98,4.98,4.98,4.98
2011-12-12,4.98,4.98,4.98,4.98
2011-12-13,4.98,4.98,4.98,4.98
2011-12-14,4.98,4.98,4.98,4.98
2011-12-15,4.99,4.99,4.99,4.99
2011-12-16,4.99,4.99,4.99,4.99
2011-12-19,4.98,4.98,4.98,4.98
2011-12-20,4.99,4.99,4.99,4.99
2011-12-21,4.99,4.99,4.99,4.99
2011-12-22,4.99,4.99,4.99,4.99
2011-12-23,4.99,4.99,4.99,4.99
2011-12-27,4.99,4.99,4.99,4.99
2011-12-28,4.99,4.99,4.99,4.99
2011-12-29,4.98,4.98,4.98,4.98
2011-12-30,4.99,4.99,4.99,4.99
2012-01-02,4.99,4.99,4.99,4.99
2012-01-03,4.99,4.99,4.99,4.99
2012-01-04,4.99,4.99,4.99,4.99
2012-01-05,4.99,4.99,4.99,4.99
2012-01-09,4.99,4.99,4.99,4.99
2012-01-10,5,5,5,5
2012-01-11,4.99,4.99,4.99,4.99
2012-01-12,4.99,4.99,4.99,4.99
2012-01-13,4.98,4.98,4.98,4.98
2012-01-16,4.98,4.98,4.98,4.98
2012-01-17,4.99,4.99,4.99,4.99
2012-01-18,4.99,4.99,4.99,4.99
2012-01-19,4.98,4.98,4.98,4.98
2012-01-20,4.98,4.98,4.98,4.98
2012-01-23,4.97,4.97,4.97,4.97
2012-01-24,4.98,4.98,4.98,4.98
2012-01-25,4.98,4.98,4.98,4.98
2012-01-26,4.98,4.98,4.98,4.98
2012-01-27,4.98,4.98,4.98,4.98
2012-01-30,4.99,4.99,4.99,4.99
2012-01-31,4.99,4.99,4.99,4.99
2012-02-01,4.99,4.99,4.99,4.99
2012-02-02,4.98,4.98,4.98,4.98
2012-02-03,4.98,4.98,4.98,4.98
2012-02-06,4.98,4.98,4.98,4.98
2012-02-07,4.98,4.98,4.98,4.98
2012-02-08,4.98,4.98,4.98,4.98
2012-02-09,4.98,4.98,4.98,4.98
2012-02-10,4.98,4.98,4.98,4.98
2012-02-13,4.98,4.98,4.98,4.98
2012-02-14,4.98,4.98,4.98,4.98
2012-02-15,4.98,4.98,4.98,4.98
2012-02-16,4.97,4.97,4.97,4.97
2012-02-17,4.97,4.97,4.97,4.97
2012-02-20,4.98,4.98,4.98,4.98
2012-02-21,4.97,4.97,4.97,4.97
2012-02-22,4.97,4.97,4.97,4.97
2012-02-23,4.97,4.97,4.97,4.97
2012-02-24,4.97,4.97,4.97,4.97
2012-02-27,4.96,4.96,4.96,4.96
2012-02-29,4.96,4.96,4.96,4.96
2012-03-01,4.96,4.96,4.96,4.96
2012-03-02,4.96,4.96,4.96,4.96
2012-03-05,4.95,4.95,4.95,4.95
2012-03-06,4.95,4.95,4.95,4.95
2012-03-07,4.96,4.96,4.96,4.96
2012-03-08,4.95,4.95,4.95,4.95
2012-03-09,4.94,4.94,4.94,4.94
2012-03-12,4.94,4.94,4.94,4.94
2012-03-13,4.95,4.95,4.95,4.95
2012-03-14,4.95,4.95,4.95,4.95
2012-03-15,4.94,4.94,4.94,4.94
2012-03-16,4.95,4.95,4.95,4.95
2012-03-19,4.95,4.95,4.95,4.95
2012-03-20,4.95,4.95,4.95,4.95
2012-03-21,4.95,4.95,4.95,4.95
2012-03-22,4.95,4.95,4.95,4.95
2012-03-23,4.94,4.94,4.94,4.94
2012-03-26,4.94,4.94,4.94,4.94
2012-03-27,4.94,4.94,4.94,4.94
2012-03-28,4.95,4.95,4.95,4.95
2012-03-29,4.94,4.94,4.94,4.94
2012-03-30,4.94,4.94,4.94,4.94
2012-04-02,4.94,4.94,4.94,4.94
